                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    144,                0.88179,                0.59226,                0.99773,                0.89979,                0.71123,                0.82407,                0.61657,                 1.0808,                0.81873,                 1.1403,              0.0085843,              0.0085843,              0.0085843
                    145,                 1.1181,                0.74633,                 1.0383,                0.89979,                0.71123,                0.82407,                0.61657,                 1.0808,                0.81873,                 1.1403,              0.0085744,              0.0085744,              0.0085744
                    146,                0.90708,                0.62056,                 1.0272,                0.85848,                 0.7126,                0.75191,                0.57248,                 1.1302,                0.88272,                 1.1933,              0.0085645,              0.0085645,              0.0085645
                    147,                0.99619,                0.83948,                 1.0977,                0.85848,                 0.7126,                0.75191,                0.57248,                 1.1302,                0.88272,                 1.1933,              0.0085546,              0.0085546,              0.0085546
                    148,                0.89798,                0.67467,                 1.0399,                0.73522,                0.66667,                0.65675,                0.50787,                 1.1254,                0.94396,                 1.1526,              0.0085447,              0.0085447,              0.0085447
                    149,                 0.9219,                0.60453,                 1.0444,                0.73522,                0.66667,                0.65675,                0.50787,                 1.1254,                0.94396,                 1.1526,              0.0085348,              0.0085348,              0.0085348
                    150,                 1.0414,                0.80125,                 1.0927,                0.79982,                0.77778,                0.71341,                0.57433,                 1.0519,                0.94518,                 1.1189,              0.0085249,              0.0085249,              0.0085249
                    151,                0.95799,                 0.6692,                 1.0652,                0.79982,                0.77778,                0.71341,                0.57433,                 1.0519,                0.94518,                 1.1189,               0.008515,               0.008515,               0.008515
                    152,                0.90734,                0.63883,                 1.0153,                0.92512,                0.83333,                0.84126,                0.70016,                0.99294,                0.67292,                 1.0991,              0.0085051,              0.0085051,              0.0085051
                    153,                 1.0271,                0.64959,                 1.0034,                0.92512,                0.83333,                0.84126,                0.70016,                0.99294,                0.67292,                 1.0991,              0.0084952,              0.0084952,              0.0084952
                    154,                 1.0118,                0.80978,                 1.1523,                0.96977,                0.83333,                0.84582,                0.67059,                0.96264,                0.63786,                 1.0851,              0.0084853,              0.0084853,              0.0084853
                    155,                0.98842,                 0.6953,                 1.1552,                0.96977,                0.83333,                0.84582,                0.67059,                0.96264,                0.63786,                 1.0851,              0.0084754,              0.0084754,              0.0084754
                    156,                 1.0233,                0.64816,                 1.0253,                0.97195,                0.72222,                0.81072,                0.62547,                0.98837,                0.81922,                 1.0991,              0.0084655,              0.0084655,              0.0084655
                    157,                0.90375,                0.61564,                 1.0363,                0.97195,                0.72222,                0.81072,                0.62547,                0.98837,                0.81922,                 1.0991,              0.0084556,              0.0084556,              0.0084556
                    158,                0.98315,                0.70423,                 1.0952,                0.92579,                0.87479,                0.89395,                0.65379,                  1.064,                0.68575,                 1.1237,              0.0084457,              0.0084457,              0.0084457
                    159,                 0.9674,                0.66371,                 1.1202,                0.92579,                0.87479,                0.89395,                0.65379,                  1.064,                0.68575,                 1.1237,              0.0084358,              0.0084358,              0.0084358
                    160,                0.98444,                0.68209,                 1.1261,                 0.9507,                0.83311,                0.88413,                0.63395,                 1.0621,                0.77593,                 1.1135,              0.0084259,              0.0084259,              0.0084259
                    161,                0.94614,                0.56893,                0.96789,                 0.9507,                0.83311,                0.88413,                0.63395,                 1.0621,                0.77593,                 1.1135,               0.008416,               0.008416,               0.008416
                    162,                0.98584,                0.70142,                 1.0682,                0.88612,                 0.8258,                0.85884,                0.62329,                 1.0897,                 0.7787,                 1.1409,              0.0084061,              0.0084061,              0.0084061
                    163,                0.92541,                0.60434,                 1.0191,                0.88612,                 0.8258,                0.85884,                0.62329,                 1.0897,                 0.7787,                 1.1409,              0.0083962,              0.0083962,              0.0083962
                    164,                0.93108,                0.63041,                 1.1008,                0.80119,                0.83333,                0.76947,                0.56751,                 1.0968,                0.91425,                  1.148,              0.0083863,              0.0083863,              0.0083863
                    165,                   0.99,                0.61361,                 1.0591,                0.80119,                0.83333,                0.76947,                0.56751,                 1.0968,                0.91425,                  1.148,              0.0083764,              0.0083764,              0.0083764
                    166,                 1.0931,                0.69139,                 1.0247,                0.78316,                0.64291,                0.68656,                0.47606,                 1.3484,                 1.2868,                 1.2326,              0.0083665,              0.0083665,              0.0083665
                    167,                0.96833,                0.71955,                  1.034,                0.78316,                0.64291,                0.68656,                0.47606,                 1.3484,                 1.2868,                 1.2326,              0.0083566,              0.0083566,              0.0083566
                    168,                0.94901,                 0.7155,                 1.0002,                0.82969,                0.72117,                0.76747,                0.51106,                  1.323,                 1.1637,                 1.2196,              0.0083467,              0.0083467,              0.0083467
                    169,                  1.135,                0.79355,                 1.1776,                0.82969,                0.72117,                0.76747,                0.51106,                  1.323,                 1.1637,                 1.2196,              0.0083368,              0.0083368,              0.0083368
                    170,                0.96632,                0.69317,                 1.0213,                0.75805,                0.87221,                0.88998,                0.64516,                 1.1047,                0.87911,                 1.1372,              0.0083269,              0.0083269,              0.0083269
                    171,                0.91343,                0.67334,                 1.0594,                0.75805,                0.87221,                0.88998,                0.64516,                 1.1047,                0.87911,                 1.1372,               0.008317,               0.008317,               0.008317
                    172,                0.86195,                0.57058,                 1.0119,                0.93532,                0.73456,                0.89041,                0.67761,                 1.0059,                0.81023,                 1.0762,              0.0083071,              0.0083071,              0.0083071
                    173,                0.96886,                0.61627,                 1.0771,                0.93532,                0.73456,                0.89041,                0.67761,                 1.0059,                0.81023,                 1.0762,              0.0082972,              0.0082972,              0.0082972
                    174,                0.95328,                0.57199,                0.96822,                0.91928,                0.83333,                0.89634,                0.71289,                0.88443,                0.61573,                 1.0421,              0.0082873,              0.0082873,              0.0082873
                    175,                0.96462,                0.60165,                 1.0303,                0.91928,                0.83333,                0.89634,                0.71289,                0.88443,                0.61573,                 1.0421,              0.0082774,              0.0082774,              0.0082774
                    176,                0.85663,                0.57252,                0.97879,                0.92404,                0.82661,                0.90684,                0.70449,                0.91011,                0.64857,                 1.0575,              0.0082675,              0.0082675,              0.0082675
                    177,                0.96566,                0.60501,                 1.0065,                0.92404,                0.82661,                0.90684,                0.70449,                0.91011,                0.64857,                 1.0575,              0.0082576,              0.0082576,              0.0082576
                    178,                  1.023,                0.65677,                 1.0954,                0.89946,                0.83333,                0.89666,                0.67189,                 1.0793,                 0.6875,                 1.1096,              0.0082477,              0.0082477,              0.0082477
                    179,                0.96125,                0.59662,                 1.0764,                0.89946,                0.83333,                0.89666,                0.67189,                 1.0793,                 0.6875,                 1.1096,              0.0082378,              0.0082378,              0.0082378
                    180,                0.97787,                0.63604,                 1.0484,                0.86785,                0.88177,                0.90109,                0.65435,                  1.203,                0.73516,                 1.1557,              0.0082279,              0.0082279,              0.0082279
                    181,                 0.9029,                0.66905,                 1.0718,                0.86785,                0.88177,                0.90109,                0.65435,                  1.203,                0.73516,                 1.1557,               0.008218,               0.008218,               0.008218
                    182,                 1.0028,                0.63051,                 1.0827,                0.93141,                0.88081,                0.90919,                0.67399,                0.99171,                0.65602,                 1.0791,              0.0082081,              0.0082081,              0.0082081
                    183,                0.90674,                 0.6516,                 1.0501,                0.93141,                0.88081,                0.90919,                0.67399,                0.99171,                0.65602,                 1.0791,              0.0081982,              0.0081982,              0.0081982
                    184,                0.96306,                0.64661,                 1.0512,                0.89682,                0.83333,                0.84597,                0.66853,                 1.0087,                0.63638,                 1.0992,              0.0081883,              0.0081883,              0.0081883
                    185,                0.92601,                0.59679,                 1.0741,                0.89682,                0.83333,                0.84597,                0.66853,                 1.0087,                0.63638,                 1.0992,              0.0081784,              0.0081784,              0.0081784
                    186,                0.99695,                0.66127,                 1.1575,                0.96075,                0.80353,                 0.8451,                0.66213,                 1.1235,                0.69554,                  1.146,              0.0081685,              0.0081685,              0.0081685
                    187,                0.90273,                0.60783,                 1.0131,                0.96075,                0.80353,                 0.8451,                0.66213,                 1.1235,                0.69554,                  1.146,              0.0081586,              0.0081586,              0.0081586
                    188,                0.86448,                0.65366,                 1.0058,                 0.9367,                0.81257,                0.84325,                0.64625,                 1.1944,                0.81638,                 1.1876,              0.0081487,              0.0081487,              0.0081487
                    189,                0.91078,                0.56787,                0.98217,                 0.9367,                0.81257,                0.84325,                0.64625,                 1.1944,                0.81638,                 1.1876,              0.0081388,              0.0081388,              0.0081388
                    190,                 1.0456,                 0.6299,                0.99115,                0.91287,                0.88889,                0.90294,                 0.6744,                 1.1021,                0.92213,                 1.1521,              0.0081289,              0.0081289,              0.0081289
                    191,                0.87329,                 0.5629,                 0.9803,                0.91287,                0.88889,                0.90294,                 0.6744,                 1.1021,                0.92213,                 1.1521,               0.008119,               0.008119,               0.008119
                    192,                0.92903,                0.57121,                0.98075,                0.90829,                0.88889,                0.90386,                 0.6528,                 1.0649,                0.99625,                 1.1126,              0.0081091,              0.0081091,              0.0081091
                    193,                0.92722,                0.65348,                 1.0647,                0.90829,                0.88889,                0.90386,                 0.6528,                 1.0649,                0.99625,                 1.1126,              0.0080992,              0.0080992,              0.0080992
                    194,                0.91712,                0.69463,                 1.0463,                0.84639,                0.85535,                0.87273,                0.63833,                 1.0773,                 1.4762,                 1.1274,              0.0080893,              0.0080893,              0.0080893
                    195,                0.99086,                0.70593,                 1.0428,                0.84639,                0.85535,                0.87273,                0.63833,                 1.0773,                 1.4762,                 1.1274,              0.0080794,              0.0080794,              0.0080794
                    196,                 1.0556,                0.72436,                 1.0028,                0.89429,                0.73715,                0.82531,                0.56111,                 1.1821,                  4.341,                 1.1666,              0.0080695,              0.0080695,              0.0080695
                    197,                0.99137,                0.63721,                 1.0269,                0.89429,                0.73715,                0.82531,                0.56111,                 1.1821,                  4.341,                 1.1666,              0.0080596,              0.0080596,              0.0080596
                    198,                0.91134,                0.65888,                0.99524,                0.84576,                0.66667,                0.74212,                0.44503,                 1.4696,                 4.7716,                 1.3133,              0.0080497,              0.0080497,              0.0080497
                    199,                 1.0142,                0.65278,                 1.0657,                0.84576,                0.66667,                0.74212,                0.44503,                 1.4696,                 4.7716,                 1.3133,              0.0080398,              0.0080398,              0.0080398
                    200,                0.95585,                0.64933,                0.99151,                0.96606,                0.77778,                0.88623,                0.58987,                 1.2028,                 1.5999,                 1.1868,              0.0080299,              0.0080299,              0.0080299
                    201,                 1.0363,                0.64618,                 1.1032,                0.96606,                0.77778,                0.88623,                0.58987,                 1.2028,                 1.5999,                 1.1868,                0.00802,                0.00802,                0.00802
                    202,                 1.0639,                0.62881,                  1.099,                 0.9139,                0.77778,                0.90231,                0.65797,                0.98202,                0.79716,                 1.0696,              0.0080101,              0.0080101,              0.0080101
                    203,                0.92261,                 0.6672,                 1.0939,                 0.9139,                0.77778,                0.90231,                0.65797,                0.98202,                0.79716,                 1.0696,              0.0080002,              0.0080002,              0.0080002
                    204,                0.86768,                0.55913,                 1.0049,                 0.9048,                0.82949,                0.83905,                0.67387,                  1.045,                0.78495,                 1.0899,              0.0079903,              0.0079903,              0.0079903
                    205,                 1.0166,                0.58989,                 1.0438,                 0.9048,                0.82949,                0.83905,                0.67387,                  1.045,                0.78495,                 1.0899,              0.0079804,              0.0079804,              0.0079804
                    206,                0.92604,                0.59675,                 1.0153,                0.91774,                0.83333,                0.86932,                 0.6692,                 1.0826,                 0.7708,                 1.1047,              0.0079705,              0.0079705,              0.0079705
                    207,                0.99243,                0.59087,                 1.0756,                0.91774,                0.83333,                0.86932,                 0.6692,                 1.0826,                 0.7708,                 1.1047,              0.0079606,              0.0079606,              0.0079606
                    208,                 1.0065,                0.64926,                 1.0885,                0.92077,                0.85946,                0.90148,                  0.643,                 1.1194,                0.75443,                 1.1214,              0.0079507,              0.0079507,              0.0079507
                    209,                0.91311,                0.57383,                0.99991,                0.92077,                0.85946,                0.90148,                  0.643,                 1.1194,                0.75443,                 1.1214,              0.0079408,              0.0079408,              0.0079408
                    210,                0.97389,                0.62559,                 1.0312,                0.92425,                0.83333,                0.89094,                0.64351,                 1.0938,                0.74915,                 1.1049,              0.0079309,              0.0079309,              0.0079309
                    211,                 0.9505,                0.60133,                 1.0765,                0.92425,                0.83333,                0.89094,                0.64351,                 1.0938,                0.74915,                 1.1049,               0.007921,               0.007921,               0.007921
                    212,                  1.003,                0.72859,                 1.0232,                0.97307,                0.83333,                0.84256,                 0.6865,                0.98213,                0.74819,                  1.054,              0.0079111,              0.0079111,              0.0079111
                    213,                0.86012,                0.61201,                  1.032,                0.97307,                0.83333,                0.84256,                 0.6865,                0.98213,                0.74819,                  1.054,              0.0079012,              0.0079012,              0.0079012
                    214,                0.87164,                 0.5925,                0.98035,                0.96595,                0.83333,                0.84157,                0.63528,                 1.0233,                0.82955,                 1.0731,              0.0078913,              0.0078913,              0.0078913
                    215,                0.97463,                0.60194,                 1.0601,                0.96595,                0.83333,                0.84157,                0.63528,                 1.0233,                0.82955,                 1.0731,              0.0078814,              0.0078814,              0.0078814
                    216,                 1.0159,                0.60194,                0.99455,                0.96026,                0.83333,                0.84113,                0.63996,                0.99346,                0.98873,                 1.0534,              0.0078715,              0.0078715,              0.0078715
                    217,                 1.0998,                0.78144,                 1.1473,                0.96026,                0.83333,                0.84113,                0.63996,                0.99346,                0.98873,                 1.0534,              0.0078616,              0.0078616,              0.0078616
                    218,                0.95249,                0.63182,                 1.0133,                0.96002,                0.81247,                0.90564,                 0.6571,                  1.065,                 1.2457,                 1.0951,              0.0078517,              0.0078517,              0.0078517
                    219,                 0.9004,                0.68086,                 1.0454,                0.96002,                0.81247,                0.90564,                 0.6571,                  1.065,                 1.2457,                 1.0951,              0.0078418,              0.0078418,              0.0078418
                    220,                 1.0654,                0.73427,                 1.2394,                0.79436,                0.83273,                0.84304,                0.59385,                 1.1564,                 1.5284,                 1.1299,              0.0078319,              0.0078319,              0.0078319
                    221,                0.92938,                0.66225,                 1.1051,                0.79436,                0.83273,                0.84304,                0.59385,                 1.1564,                 1.5284,                 1.1299,               0.007822,               0.007822,               0.007822
                    222,                0.85247,                0.58511,                0.99401,                0.70103,                0.69303,                0.77853,                0.55733,                 1.1685,                 1.3478,                 1.1255,              0.0078121,              0.0078121,              0.0078121
                    223,                0.85861,                0.64212,                 1.0931,                0.70103,                0.69303,                0.77853,                0.55733,                 1.1685,                 1.3478,                 1.1255,              0.0078022,              0.0078022,              0.0078022
                    224,                 1.0191,                0.91892,                 1.2853,                0.83759,                0.81664,                0.86034,                0.65018,                 1.1309,                 1.0066,                 1.1159,              0.0077923,              0.0077923,              0.0077923
                    225,                 1.1152,                0.64034,                 1.1066,                0.83759,                0.81664,                0.86034,                0.65018,                 1.1309,                 1.0066,                 1.1159,              0.0077824,              0.0077824,              0.0077824
                    226,                0.93845,                0.60507,                 1.1352,                0.83806,                0.75836,                 0.8289,                0.63505,                 1.1411,                 1.1305,                 1.1416,              0.0077725,              0.0077725,              0.0077725
                    227,                0.94908,                0.57432,                0.98814,                0.83806,                0.75836,                 0.8289,                0.63505,                 1.1411,                 1.1305,                 1.1416,              0.0077626,              0.0077626,              0.0077626
                    228,                 0.9411,                0.55253,                 1.0368,                0.90026,                0.57561,                0.79505,                0.57488,                 1.1389,                 1.2646,                 1.1791,              0.0077527,              0.0077527,              0.0077527
                    229,                0.95508,                0.72901,                 1.0743,                0.90026,                0.57561,                0.79505,                0.57488,                 1.1389,                 1.2646,                 1.1791,              0.0077428,              0.0077428,              0.0077428
                    230,                 1.0153,                0.60247,                 1.0864,                 0.6156,                0.60258,                0.57952,                0.44538,                 1.1328,                 1.6225,                 1.2014,              0.0077329,              0.0077329,              0.0077329
                    231,                 1.0369,                0.69538,                 1.0932,                 0.6156,                0.60258,                0.57952,                0.44538,                 1.1328,                 1.6225,                 1.2014,               0.007723,               0.007723,               0.007723
                    232,                0.87763,                0.54192,                0.98331,                0.87728,                0.50823,                0.70814,                0.58289,                0.99465,                 1.1353,                 1.0991,              0.0077131,              0.0077131,              0.0077131
                    233,                0.91567,                0.58896,                  1.064,                0.87728,                0.50823,                0.70814,                0.58289,                0.99465,                 1.1353,                 1.0991,              0.0077032,              0.0077032,              0.0077032
                    234,                0.86843,                0.56719,                 1.0256,                0.87348,                0.77555,                 0.8308,                0.64373,                 1.0062,                0.73276,                    1.1,              0.0076933,              0.0076933,              0.0076933
                    235,                0.97805,                0.62721,                 1.0268,                0.87348,                0.77555,                 0.8308,                0.64373,                 1.0062,                0.73276,                    1.1,              0.0076834,              0.0076834,              0.0076834
                    236,                0.98669,                0.59706,                 1.0663,                0.96044,                0.83333,                 0.8386,                0.63104,                 1.0058,                 0.6733,                 1.0928,              0.0076735,              0.0076735,              0.0076735
                    237,                0.95052,                0.56245,                0.96863,                0.96044,                0.83333,                 0.8386,                0.63104,                 1.0058,                 0.6733,                 1.0928,              0.0076636,              0.0076636,              0.0076636
                    238,                 0.8904,                 0.5758,                 1.0257,                0.96469,                0.83333,                 0.8385,                0.64082,                 1.0574,                0.66749,                 1.1227,              0.0076537,              0.0076537,              0.0076537
                    239,                0.87313,                0.55709,                 1.0056,                0.96469,                0.83333,                 0.8385,                0.64082,                 1.0574,                0.66749,                 1.1227,              0.0076438,              0.0076438,              0.0076438
                    240,                0.77958,                 0.5356,                 1.0274,                0.96364,                0.83333,                0.83882,                0.65971,                 1.0297,                0.64586,                 1.1024,              0.0076339,              0.0076339,              0.0076339
                    241,                0.79804,                0.51777,                 0.9815,                0.96364,                0.83333,                0.83882,                0.65971,                 1.0297,                0.64586,                 1.1024,               0.007624,               0.007624,               0.007624
                    242,                0.89992,                0.55805,                 1.0319,                0.96665,                0.83333,                0.83977,                0.66281,                0.99373,                0.65114,                 1.0771,              0.0076141,              0.0076141,              0.0076141
                    243,                0.88358,                0.55705,                0.97766,                0.96665,                0.83333,                0.83977,                0.66281,                0.99373,                0.65114,                 1.0771,              0.0076042,              0.0076042,              0.0076042
                    244,                0.80216,                0.51106,                 1.0092,                0.96634,                0.83333,                0.83939,                0.64744,                 1.0995,                0.66133,                 1.1024,              0.0075943,              0.0075943,              0.0075943
                    245,                0.92566,                0.68954,                 1.1488,                0.96634,                0.83333,                0.83939,                0.64744,                 1.0995,                0.66133,                 1.1024,              0.0075844,              0.0075844,              0.0075844
                    246,                0.97481,                 0.5499,                0.97813,                0.96078,                0.83333,                0.85575,                0.63225,                 1.0915,                0.60623,                 1.0961,              0.0075745,              0.0075745,              0.0075745
                    247,                0.98868,                0.59279,                0.97234,                0.96078,                0.83333,                0.85575,                0.63225,                 1.0915,                0.60623,                 1.0961,              0.0075646,              0.0075646,              0.0075646
                    248,                0.87123,                0.51641,                 1.0226,                0.95233,                0.83333,                0.84096,                0.65729,                 1.0286,                0.61881,                 1.1022,              0.0075547,              0.0075547,              0.0075547
                    249,                 0.8313,                0.53223,                0.98437,                0.95233,                0.83333,                0.84096,                0.65729,                 1.0286,                0.61881,                 1.1022,              0.0075448,              0.0075448,              0.0075448
                    250,                 0.9442,                 0.6152,                 1.1352,                0.95016,                0.83333,                0.84088,                0.67399,                  1.005,                0.61006,                 1.1093,              0.0075349,              0.0075349,              0.0075349
                    251,                0.89963,                0.51073,                 1.0217,                0.95016,                0.83333,                0.84088,                0.67399,                  1.005,                0.61006,                 1.1093,               0.007525,               0.007525,               0.007525
                    252,                 0.8595,                0.53993,                 1.0451,                0.93099,                0.83333,                0.84209,                0.66473,                 1.0116,                0.59888,                 1.1161,              0.0075151,              0.0075151,              0.0075151
                    253,                0.98806,                0.61085,                 1.0108,                0.93099,                0.83333,                0.84209,                0.66473,                 1.0116,                0.59888,                 1.1161,              0.0075052,              0.0075052,              0.0075052
                    254,                0.91942,                0.60786,                   1.01,                 0.9532,                0.83333,                0.84023,                0.64962,                 1.0673,                0.67846,                 1.1207,              0.0074953,              0.0074953,              0.0074953
                    255,                0.89135,                0.54483,                0.98592,                 0.9532,                0.83333,                0.84023,                0.64962,                 1.0673,                0.67846,                 1.1207,              0.0074854,              0.0074854,              0.0074854
                    256,                  0.924,                0.57263,                 1.0902,                0.94351,                0.83333,                0.84914,                0.65775,                  1.009,                0.68863,                 1.0796,              0.0074755,              0.0074755,              0.0074755
                    257,                0.88946,                0.60592,                0.99127,                0.94351,                0.83333,                0.84914,                0.65775,                  1.009,                0.68863,                 1.0796,              0.0074656,              0.0074656,              0.0074656
                    258,                0.90962,                 0.6222,                0.99477,                0.95324,                0.88889,                0.90886,                0.66122,                0.99101,                0.69027,                 1.0666,              0.0074557,              0.0074557,              0.0074557
                    259,                0.90177,                0.54144,                 1.0014,                0.95324,                0.88889,                0.90886,                0.66122,                0.99101,                0.69027,                 1.0666,              0.0074458,              0.0074458,              0.0074458
                    260,                0.85423,                0.58871,                 1.0328,                 0.9311,                0.87077,                0.90928,                0.66526,                 0.9823,                0.64871,                 1.0547,              0.0074359,              0.0074359,              0.0074359
                    261,                0.88803,                0.53455,                0.97692,                 0.9311,                0.87077,                0.90928,                0.66526,                 0.9823,                0.64871,                 1.0547,               0.007426,               0.007426,               0.007426
                    262,                0.82544,                0.57443,                 1.0463,                0.94844,                0.83333,                0.84231,                0.67356,                0.98354,                0.63257,                 1.0502,              0.0074161,              0.0074161,              0.0074161
                    263,                0.77937,                0.49384,                 1.0066,                0.94844,                0.83333,                0.84231,                0.67356,                0.98354,                0.63257,                 1.0502,              0.0074062,              0.0074062,              0.0074062
                    264,                0.90764,                0.59163,                 1.0103,                0.90066,                0.79194,                 0.8729,                0.67831,                0.99105,                0.66092,                 1.0568,              0.0073963,              0.0073963,              0.0073963
                    265,                0.91222,                0.52079,                0.98259,                0.90066,                0.79194,                 0.8729,                0.67831,                0.99105,                0.66092,                 1.0568,              0.0073864,              0.0073864,              0.0073864
                    266,                 1.0296,                 0.6569,                 1.1098,                0.83267,                0.80575,                0.85605,                0.69606,                 1.0218,                0.72773,                 1.0533,              0.0073765,              0.0073765,              0.0073765
                    267,                0.80803,                0.48235,                0.97001,                0.83267,                0.80575,                0.85605,                0.69606,                 1.0218,                0.72773,                 1.0533,              0.0073666,              0.0073666,              0.0073666
                    268,                0.80535,                0.47877,                 0.9987,                0.90768,                0.65971,                0.79265,                0.60263,                 1.0287,                 0.9178,                 1.0612,              0.0073567,              0.0073567,              0.0073567
                    269,                0.78014,                0.50275,                0.93357,                0.90768,                0.65971,                0.79265,                0.60263,                 1.0287,                 0.9178,                 1.0612,              0.0073468,              0.0073468,              0.0073468
                    270,                0.82938,                0.46159,                0.94513,                0.95113,                0.83333,                0.88354,                0.68563,                 1.0153,                0.64659,                 1.0561,              0.0073369,              0.0073369,              0.0073369
                    271,                0.96807,                0.60629,                 1.0612,                0.95113,                0.83333,                0.88354,                0.68563,                 1.0153,                0.64659,                 1.0561,               0.007327,               0.007327,               0.007327
                    272,                0.84812,                0.53754,                0.98179,                 0.9716,                0.83333,                0.86815,                0.67414,                 1.0203,                0.62514,                 1.0656,              0.0073171,              0.0073171,              0.0073171
                    273,                0.89075,                0.61175,                0.97799,                 0.9716,                0.83333,                0.86815,                0.67414,                 1.0203,                0.62514,                 1.0656,              0.0073072,              0.0073072,              0.0073072
                    274,                0.94908,                0.61089,                0.98188,                0.98025,                0.83333,                0.86951,                0.64619,                 1.0907,                0.64832,                  1.099,              0.0072973,              0.0072973,              0.0072973
                    275,                0.84158,                0.58638,                 1.1075,                0.98025,                0.83333,                0.86951,                0.64619,                 1.0907,                0.64832,                  1.099,              0.0072874,              0.0072874,              0.0072874
